account,date,daily_pnl,avg_trade_size,total_fee,num_trades,prev_day_pnl,rolling_3day_pnl,volatility,sentiment_Extreme Greed,sentiment_Fear,sentiment_Greed,sentiment_Neutral,target
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-26,0.0,838.0906060606061,11.06274,132,0.0,0.0,36723.85821285155,False,False,True,False,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-29,0.0,2655.1648148148147,46.178716,54,0.0,0.0,0.0,False,False,True,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-05,3174.023699,587.6594137931035,48.58217003,290,910.584797,1371.7785726666668,1342.461212203126,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-06,514.886454,1009.2267592592593,22.34087872,108,3174.023699,1533.1649833333333,1279.393263492838,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-07,1040.616939,580.1653888888889,30.76567825,180,514.886454,1576.5090306666668,1206.321236879918,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-08,227.072158,423.3769565217391,8.07278965,69,1040.616939,594.1918503333333,1163.8701415162382,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-09,311.290605,399.53854545454544,5.26450568,55,227.072158,526.3265673333334,1226.8607313869943,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-10,1474.670598,512.06510989011,22.51617703,182,311.290605,671.0111203333333,530.1456732876286,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-11,1157.689489,307.6034769230769,26.5157439,325,1474.670598,981.2168973333333,547.5328714555907,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-12,574.398074,458.38842767295597,22.0703145,159,1157.689489,1068.919387,545.0020485248627,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-13,587.630504,573.9341216216217,25.65326308,148,574.398074,773.2393556666666,478.46694486993573,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-14,1178.021061,488.356935483871,8.74278152,62,587.630504,780.0165463333333,397.7760066006521,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-15,10303.889423,622.4760773480663,23.25335902,181,1178.021061,4023.1803293333337,4227.184891840031,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-16,333.398209,574.7419565217391,16.03156007,92,10303.889423,3938.436231,4320.3591128204935,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-17,21172.081622,327.79242424242426,199.94217869000002,396,333.398209,10603.123084666668,9094.15980789237,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-18,3311.822419,380.76508849557524,18.89955487,226,21172.081622,8272.434083333334,8708.726430272667,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-19,3491.018544,427.7865185185185,13.976246,135,3311.822419,9324.974195,8359.32345433811,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-20,6049.6938279999995,718.267421875,19.1604582,128,3491.018544,4284.178263666667,8246.63165242885,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-21,7454.276452,475.0544978165939,26.48990497,229,6049.6938279999995,5664.996274666667,7407.39057618009,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-22,1063.854341,441.9328431372549,11.49957516,102,7454.276452,4855.941540333333,2505.5502191713276,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-23,4704.4420789999995,478.66473251028805,49.01431857,486,1063.854341,4407.524290666667,2448.590085310502,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-24,1506.989241,393.04826446280987,11.80372348,121,4704.4420789999995,2425.095220333333,2799.2907695113736,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-25,271.246809,434.2566666666667,12.22302302,99,1506.989241,2160.8927096666666,3007.0557235185847,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-26,9136.439892,875.6657499999999,23.77648759,160,271.246809,3638.2253140000007,3654.3937004409695,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-27,1473.2450880000001,439.5926086956522,8.41063022,115,9136.439892,3626.977263,3594.8427065037386,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-28,74.156745,286.27116279069764,3.056162,43,1473.2450880000001,3561.280575,3772.7443301304784,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-29,1609.679253,473.0703260869565,9.68390019,92,74.156745,1052.3603620000001,3766.312800105655,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-30,240.749155,530.9594915254237,7.35761818,59,1609.679253,641.5283843333333,3770.872780671695,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-31,97.688169,541.9542424242425,10.834892759999999,99,240.749155,649.3721923333334,773.1091373069073,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-01,17.784696,632.90125,2.4354733299999998,16,97.688169,118.74067333333333,676.760409305608,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-02,677.276764,548.5241111111111,12.32442837,90,17.784696,264.2498763333333,655.803422327277,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-03,846.655814,321.5754901960784,8.26689217,102,677.276764,513.905758,366.1806416803621,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-04,73.451675,628.7080701754386,11.11830504,57,846.655814,532.4614176666666,388.58988774552347,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-05,8.594753,439.9673684210526,3.637846,38,73.451675,309.567414,404.3493181022372,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-06,559.643925,414.94607142857143,8.41166125,84,8.594753,213.89678433333333,372.8993455707961,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-07,289.257865,1311.98475,15.45636535,40,559.643925,285.832181,348.9954519963813,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-08,1377.989592,524.9171122994652,21.28229039,187,289.257865,742.2971273333333,555.6430974924391,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-09,279.587921,498.5522105263158,8.90539163,95,1377.989592,648.945126,526.5098586041448,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-10,-271.259943,586.3769072164948,12.70929915,97,279.587921,462.1058566666666,601.7135937669506,False,False,False,True,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-11,71.39075800000003,484.43128205128204,4.54955043,39,-271.259943,26.572912000000002,618.2627384051509,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-12,103.67729899999999,282.01,3.293735,44,71.39075800000003,-32.063962,628.2649292537878,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-13,218.429393,540.2710447761193,6.27312638,67,103.67729899999999,131.16581666666667,213.9016419467439,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-14,992.803005,484.3945569620253,10.242217,79,218.429393,438.30323233333337,467.4755921743966,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-15,361.155853,792.0838888888889,12.192425,72,992.803005,524.129417,377.1364705254089,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-16,319.22369499999996,467.3454545454546,10.940006,88,361.155853,557.7275176666667,346.48941980757246,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-17,498.16985999999997,558.7280000000001,6.950725,50,319.22369499999996,392.8498026666666,304.8230295694725,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-18,307.105046,583.8729411764706,5.770882,34,498.16985999999997,374.832867,288.0675128416673,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-19,541.742729,855.0277777777778,6.11348625,27,307.105046,449.0058783333334,107.51901366009058,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-20,2262.94445,1131.5053030303031,19.95400583,66,541.742729,1037.264075,832.3300240289037,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-21,287.821918,645.536153846154,1.319882,13,2262.94445,1030.8363656666668,836.8373373263571,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-22,2867.6138889999997,587.97,15.80750989,98,287.821918,1806.1267523333333,1220.5672563749172,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-23,420.491149,501.15999999999997,3.0741254,26,2867.6138889999997,1191.9756519999999,1199.4602014564728,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-24,553.5255989999999,583.839,5.12333,40,420.491149,1280.5435456666667,1197.6668942032375,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-25,416.148576,607.7458333333333,5.431335,36,553.5255989999999,463.38844133333333,1098.8557658855461,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-26,535.938645,586.3983333333333,2.92850952,18,416.148576,501.87094,1068.9804137133374,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-27,1295.825632,600.4903614457832,12.12066081,83,535.938645,749.3042843333333,369.6658157833464,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-28,475.702642,577.776511627907,5.93309995,43,1295.825632,769.1556396666666,362.05206097217854,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-29,41.935052,446.21642857142854,0.8821652,14,475.702642,604.4877753333334,457.70392276258855,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-30,783.829317,634.8495454545455,5.71837649,44,41.935052,433.822337,459.7299721882609,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-31,488.582241,426.12614035087717,6.77194479,57,783.829317,438.1155366666667,462.545096506559,True,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-01,526.448209,490.5812121212121,4.45882435,33,488.582241,599.6199223333333,266.9588807272904,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-02,-782.6517170000001,475.55675925925925,9.80744787,108,526.448209,77.45957766666663,616.5666255595971,False,False,True,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-03,2440.916534,633.5157142857142,31.19285849,182,-782.6517170000001,728.2376753333333,1152.2286968508815,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-04,874.3810560000001,389.9655882352941,3.60856375,34,2440.916534,844.215291,1154.7530397875325,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-05,32.72269,431.90000000000003,0.435353,3,874.3810560000001,1116.00676,1193.891930624931,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-06,922.6724320000001,414.6168253968254,6.66840897,63,32.72269,609.9253926666667,1199.4028370216956,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-07,126.11297599999999,288.2288235294118,1.310367,17,922.6724320000001,360.50269933333334,964.9527681925141,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-08,78.902492,532.6045454545455,2.55113821,22,126.11297599999999,375.89596666666665,450.27549892770554,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-09,378.027954,352.76931034482755,2.657353,29,78.902492,194.34780733333332,368.8061077468207,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-10,4.42722,521.32,0.8109869999999999,6,378.027954,153.78588866666664,374.25686908340924,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-11,314.918282,456.26176470588234,2.30745508,17,4.42722,232.4578186666666,159.19107273019478,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-12,117.09923500000001,661.658,1.11158,5,314.918282,145.48157899999995,160.00956938687148,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-13,534.854304,383.71595744680855,4.51872351,47,117.09923500000001,322.29060699999997,210.7978581947125,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-14,-10.630689999999959,315.5821276595745,3.663806,47,534.854304,213.77428299999997,231.57653022645516,False,False,False,True,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-15,231.07204,367.2038095238095,1.2971864499999999,21,-10.630689999999959,251.76521799999998,206.47013568330337,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-16,278.922501,396.6439024390244,4.83805,41,231.07204,166.45461699999998,203.70325945190655,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-17,19.482565,392.2353846153846,0.77200926,13,278.922501,176.49236866666664,221.18810783148803,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-18,336.64107,415.7527777777778,4.86822791,54,19.482565,211.68204533333332,157.0350863763417,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-19,89.261197,303.90090909090907,1.10465516,22,336.64107,148.46161066666664,132.58623759900797,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-20,168.023469,378.7576923076923,1.654399,13,89.261197,197.9752453333333,130.81775233015665,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-21,165.776644,301.59066666666666,1.340015,15,168.023469,141.02043666666665,118.2817481348314,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-22,31.523152,343.53666666666663,1.777801,18,165.776644,121.77442166666664,114.88547965861115,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-23,122.057796,369.9928571428572,0.690269,7,31.523152,106.45253066666663,57.161829603894276,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-24,437.185458,543.7444827586207,3.11996306,29,122.057796,196.92213533333327,151.46952794420994,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-25,3455.584856,512.5179473684211,22.8050811,190,437.185458,1338.2760366666666,1468.6019910764348,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-26,-200.798196,603.3185714285713,4.536323,28,3455.584856,1230.6573726666666,1519.107787091819,False,False,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-27,-195.841458,330.11833333333334,1.576707,18,-200.798196,1019.6484006666666,1549.7993562740332,False,False,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-28,933.170538,514.1759154929578,9.075402,71,-195.841458,178.843628,1513.1041806797334,False,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-01,109.593094,617.1918518518519,4.519368,27,933.170538,282.3073913333333,1544.1628246938446,False,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-02,349.12092600000005,1106.6938095238095,4.79176368,21,109.593094,463.96151933333334,470.44516912590007,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-03,376.017126,591.2160606060606,5.595643,33,349.12092600000005,278.24371533333334,415.3827768147685,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,444.266681,502.8234375,3.82318985,32,376.017126,389.8015776666667,301.96328753900684,False,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-05,423.18325600000003,550.0914285714285,1.48670832,21,444.266681,414.48902100000004,134.40406467975285,False,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-06,102.92652,742.9966666666666,2.50836533,12,423.18325600000003,323.458819,137.26910658928568,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-07,781.670551,463.668064516129,5.64248208,62,102.92652,435.92677566666663,241.72151237906834,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-08,119.3611,449.9274193548387,2.828469,31,781.670551,334.65272366666665,279.2279900372691,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-09,0.0,827.6537500000001,0.8009230599999999,8,119.3611,300.34388366666667,319.2128320728846,False,True,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-10,0.0,734.3568750000001,3.46105317,16,0.0,39.78703333333333,329.49331904819854,False,False,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-11,266.837111,504.60375,3.39704929,32,0.0,88.94570366666666,325.4514085272785,False,False,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,78.714444,738.5457142857142,1.737054,7,266.837111,115.18385166666667,110.0185488206391,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-13,-1.2672399999999993,364.46555555555557,0.37254174,9,78.714444,114.76143833333333,115.85904743181598,False,False,False,True,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-15,202.313183,837.4561111111111,9.170037,36,-1.2672399999999993,93.25346233333335,121.01288407629801,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-16,-6.342484000000001,569.8328571428572,1.220354,7,202.313183,64.901153,122.46976002945419,False,True,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-17,-31.277088,705.3433333333334,0.5310239999999999,3,-6.342484000000001,54.89787033333334,95.42044079530007,False,True,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-19,-2.8135689999999993,485.3908333333334,1.5372599999999998,12,-31.277088,-13.477713666666666,95.91576380746912,False,True,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-20,-147.78931200000002,769.2385,4.329674,20,-2.8135689999999993,-60.62665633333334,126.25271732735938,False,False,False,True,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,39.1247,494.46000000000004,0.81683,6,-147.78931200000002,-37.15939366666668,70.62718033647525,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,-1184.046158,340.78363636363633,0.899586,11,39.1247,-430.90359000000007,518.2285919921051,False,True,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,0.0,374.475,0.251646,2,-1184.046158,-381.640486,521.9360546916378,False,True,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,-216.431703,545.196,2.960264,25,0.0,-466.8259536666667,504.15231043480753,False,False,False,True,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-25,87.95347999999998,377.80999999999995,0.200845,3,-216.431703,-42.82607433333334,532.392053288276,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,69.285,749.9666666666667,0.08228819999999999,3,87.95347999999998,-19.73107433333334,536.7064794916454,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,0.0,250.07333333333335,0.01968259,3,69.285,52.41282666666666,121.11785624209992,False,True,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,798.187528,471.555,2.41508,16,0.0,289.15750933333334,383.1643646083285,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,-680.287463,247.43947368421055,1.579629,19,798.187528,39.30002166666668,523.7581369892636,False,True,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,93.006465,405.9275,0.36569,4,-680.287463,70.30217666666668,523.8424183926254,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,7.052034,635.2357142857143,1.78190857,14,93.006465,-193.40965466666668,524.1882077939265,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,0.0,874.78,0.43421763,2,7.052034,33.352832999999976,524.1882077939265,False,True,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,-132.88134,586.6572,4.088152,25,0.0,-41.943102000000025,311.2246597782198,False,True,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,-1400.5515480000001,661.3813333333333,2.31362,15,-132.88134,-511.1442960000001,627.8912316302215,False,True,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-07,-5651.552238,569.6545833333333,8.287402,48,-1400.5515480000001,-2394.995042,2429.750492566365,False,False,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-08,-6745.027414,700.9559523809525,5.6987836099999996,42,-5651.552238,-4599.043733333333,3186.125771633484,False,False,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-09,-3911.273892,638.1583928571429,9.128053,56,-6745.027414,-5435.951181333334,2786.1444126286365,False,False,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-10,258.032458,520.317619047619,2.2793912,21,-3911.273892,-3466.0896160000007,2909.4039487320524,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-11,608.246567,378.8592857142857,2.3168819100999998,28,258.032458,-1014.9982890000001,3372.0024052177782,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,3105.920269,550.1919512195121,6.1437547,41,608.246567,1324.0664313333334,3935.139758811676,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-13,490.32631200000003,601.84,2.246355916,26,3105.920269,1401.4977159999999,2527.894035213726,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-14,263.769257,377.75428571428574,0.47633217,7,490.32631200000003,1286.671946,1217.13873899071,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,17.022667,768.989090909091,1.81605923,11,263.769257,257.03941199999986,1255.3318338790625,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,169.67583499999998,456.538275862069,2.73851699,29,17.022667,150.1559196666665,1295.2446777371088,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,64.128219,375.075,0.25204899999999997,2,169.67583499999998,83.60890699999983,187.89121855269653,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,12.652267000000005,580.8100000000001,1.6668287458,21,64.128219,82.15210699999983,108.77528105484303,False,True,False,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,-2.1503300000000003,249.97833333333332,0.51616288,12,12.652267000000005,24.876718666666516,70.17524301296997,False,True,False,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-22,-282.266207,343.8335714285714,0.957551,14,-2.1503300000000003,-90.58809000000015,167.67009069058423,False,False,False,True,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,511.720343,336.54622222222224,3.78354597,45,-282.266207,75.76793533333318,286.05751256406893,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,350.896638,396.0429166666667,1.7637399599999999,24,511.720343,193.45025799999985,314.24659511837945,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,0.0,392.83714285714285,0.17323044999999998,7,350.896638,287.5389936666665,315.3576718761532,False,False,True,False,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,147.607393,288.9161111111111,1.17737927,18,0.0,166.16801033333317,308.4086961734772,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,361.183441,370.71153846153845,1.3554278899999999,13,147.607393,169.59694466666653,200.6711872142549,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-28,146.420556,360.80111111111114,0.551158,9,361.183441,218.40379666666652,153.58888102547613,False,False,False,True,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,30.495403,356.9714285714286,0.359619,7,146.420556,179.36646666666653,141.9256919579769,False,False,True,False,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-01,37.385304,299.0128571428572,0.703274,7,30.495403,71.43375433333318,133.63718994975915,False,False,False,True,1
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-30,2227.18659,6536.572105263158,56.166067999999996,38,357.346725,18740.020988,23057.99330078445,False,False,True,False,1
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,0.0,5040.074460431654,245.199569,139,2227.18659,861.5111049999999,23057.99330078445,False,False,True,False,0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,35352.95374,7755.243541666667,205.33857300000003,96,0.0,12526.713443333332,24771.78817730802,False,False,True,False,1
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-10,2812.7685,4195.841481481481,39.650688,27,35352.95374,12721.907413333332,15253.806049689325,False,False,False,True,1
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,927.412681,830.1821794871795,32.376978,390,2812.7685,13031.044973666665,15182.964674350049,False,False,True,False,1
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,0.0,6845.160434782609,15.743859,23,927.412681,1246.7270603333334,15434.931644388242,False,False,True,False,0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,13963.52,42850.549999999996,17.14022,4,0.0,4963.644227,14921.304094877542,True,False,False,False,1
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-19,1519.769822,3916.7593333333334,41.12595,30,13963.52,5161.096607333334,5747.890581271917,True,False,False,False,1
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,-2427.873799,2596.646976744186,39.079508000000004,43,1519.769822,4351.805341,6421.455381257648,True,False,False,False,0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,0.0,1538.4553846153844,0.28503619,13,-2427.873799,-302.7013256666666,6501.834063927882,False,False,False,True,0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,856.4737299999999,5876.914634146341,84.333708,41,0.0,-523.800023,6426.693828018954,False,False,False,True,1
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,11271.895074,5634.781581395349,211.517568,215,856.4737299999999,4042.7896013333334,5263.424948348171,False,True,False,False,1
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,22137.551238,8442.721599999999,147.74759799999998,50,11271.895074,11421.973347333333,10259.418527554455,False,False,False,False,1
